Ряд скользящих средних,Разница между исходным рядом и рядом скользящих средних,Сезонный фактор
161836013887.9290,82491571867.87140,1197964330.26429
135459694287.3000,-124297144327.50000,1335828382.99124
114355182226.2570,186129724193.94300,-8835465962.70805
111383566642.9860,-28587079175.18570,1411013878.87219
102560996549.5000,-63933789099.50000,7530996327.72118
124020210310.1570,-123501027210.65700,-808374796.88421
115786535007.3000,-14019488659.50000,-1831962160.25664
118570098038.8290,63999497062.57140,1197964330.26429
127789689158.9140,33587357125.48570,1335828382.99124
154190769484.4710,88658409815.72860,-8835465962.70805
142074845910.6710,-39793417222.17140,1411013878.87219
136527004299.6570,-33362659009.05710,7530996327.72118
126469560408.2710,58857184970.12860,-808374796.88421
106782521092.4570,-89826939761.25710,-1831962160.25664
104295622664.3710,39439081159.92860,1197964330.26429
113750508359.8140,-22775569315.11430,1335828382.99124
123343801278.2710,-18303897188.77140,-8835465962.70805
128783569701.8710,-43910430009.97150,1411013878.87219
140262830145.7430,29085715012.95720,7530996327.72118
168435354449.5000,84044441358.10000,-808374796.88421
169757724933.4570,-114723764637.05700,-1831962160.25664
197058696050.8000,27030830880.60000,1197964330.26429
197137119168.6290,91045490002.37140,1335828382.99124
190350656346.6140,-76054158869.41430,-8835465962.70805
215473962240.2570,60505975273.04290,1411013878.87219
217237222460.7570,-47339715477.25710,7530996327.72118
193694103205.4570,11280452848.04290,-808374796.88421
223729407537.8860,7167694014.01428,-1831962160.25664
224550236918.0860,11882111556.81430,1197964330.26429
244882432493.6430,-121501658109.74300,1335828382.99124
238368182449.2140,86175445354.98570,-8835465962.70805
218209917857.5000,63515825317.20000,1411013878.87219
227650004100.5860,84572871911.81430,7530996327.72118
224936377901.3290,-65561572158.82860,-808374796.88421
211088409942.9290,-121299160533.02900,-1831962160.25664
191666451773.8000,110846500402.70000,1197964330.26429
158164177351.0430,-53778786361.94290,1335828382.99124
143427941405.4860,84179910689.91430,-8835465962.70805
175686930770.8860,-29914894780.08570,1411013878.87219
156364486971.7290,-78657531918.62860,7530996327.72118
186930641151.7430,-130709487028.14300,-808374796.88421
160192402848.9140,155409772118.78600,-1831962160.25664
159351719668.7000,7904125913.70001,1197964330.26429
160187808147.7430,158160662101.45700,1335828382.99124
183355786472.8710,-142915602497.27100,-8835465962.70805
165726584360.7710,-25839330631.47140,1411013878.87219
154636688907.8430,-71077114501.44290,7530996327.72118
127143217892.0710,91253784507.42860,-808374796.88421
124518638430.0290,67679121752.97140,-1831962160.25664
115300727258.7860,-25674149846.88570,1197964330.26429
147521883604.5000,-21627710465.70000,1335828382.99124
133567579970.7570,-111499452229.45700,-8835465962.70805
116764039468.9860,-41402163938.38570,1411013878.87219
119372914560.1860,189734754266.21400,7530996327.72118
135075555147.8570,-14358678184.55720,-808374796.88421
171636348655.5000,-97063371984.90000,-1831962160.25664
187671589708.1570,-79782886657.85720,1197964330.26429
158760497182.6140,77052160069.88570,1335828382.99124
170984644975.0570,107009037319.74300,-8835465962.70805
183485201604.4860,4123361294.71426,1411013878.87219
212626111125.0710,-105896089977.47100,7530996327.72118
194640943768.5290,11644967741.87140,-808374796.88421
186926031902.1430,-24849158825.54280,-1831962160.25664
167266497349.5710,144608572344.82900,1197964330.26429
161074954647.1430,-51158468890.44290,1335828382.99124
137720474041.3140,86268825188.78570,-8835465962.70805
121346793951.2860,-71354972920.08570,1411013878.87219
95654884989.2857,-32265662758.68570,7530996327.72118
89620430007.8571,-46815882738.25710,-808374796.88421
83944957927.9571,-36483845481.55710,-1831962160.25664
84756205644.7572,47275501315.64280,1197964330.26429
115462502749.6710,-47787201862.97140,1335828382.99124
137490785908.3710,46770208762.42860,-8835465962.70805
137477243553.4430,-81806688504.64280,1411013878.87219
122267773990.8000,156065527974.20000,7530996327.72118
142854355315.2140,54148174065.28570,-808374796.88421
151607896131.2570,-104241580169.35700,-1831962160.25664
153112472321.8290,-127547052299.92900,1197964330.26429
155509377727.9290,56271992429.67140,1335828382.99124
134153145712.6290,111382634670.47100,-8835465962.70805
147858027523.2000,-81655439140.40000,1411013878.87219
187894111493.3430,107217528314.35700,7530996327.72118
202256049670.7570,-154747144397.35700,-808374796.88421
207456313264.1290,-64155824628.22860,-1831962160.25664
214554143028.7860,91263864784.11430,1197964330.26429
191428332930.1430,120886604469.35700,1335828382.99124
193445942130.4000,88491683406.30000,-8835465962.70805
175686011600.5710,-59798614865.17150,1411013878.87219
143459807420.6710,-10228838303.47140,7530996327.72118
140090829765.1140,-78458660089.91430,-808374796.88421
122019959887.2140,-103038984960.11400,-1831962160.25664
137692241787.6710,-57457663234.07140,1197964330.26429
139192706717.7290,149539387092.87100,1335828382.99124
174701749564.5430,-19260213173.14280,-8835465962.70805
195886737801.7000,29706632236.90000,1411013878.87219
197024199880.6140,-53289976253.01430,7530996327.72118
188927509933.4140,121267959669.48600,-808374796.88421
209527009690.8290,-42251117103.62860,-1831962160.25664
214291298935.3710,-126094485829.37100,1197964330.26429
211111083350.6290,20944180829.57140,1335828382.99124
195042868835.6860,104595165857.61400,-8835465962.70805
198815900224.7140,60127494525.68570,1411013878.87219
196772391912.3570,-75299677377.95720,7530996327.72118
181333697377.6000,16384270620.70000,-808374796.88421
139169548302.2290,54517564008.17140,-1831962160.25664
105266371315.5000,-31374116396.00000,1197964330.26429
89035755325.0714,34948647111.82860,1335828382.99124
67935456132.6572,-63446464966.95720,-8835465962.70805
44854495103.6143,-23233339260.31430,1411013878.87219
54862564743.6714,-47004162142.27140,7530996327.72118
77552320337.1857,-27536446685.78570,-808374796.88421
79490989621.0286,-47370604513.92860,-1831962160.25664
85160851035.4571,58787891364.44290,1197964330.26429
120058410252.2570,162754281339.24300,1335828382.99124
156217102962.2140,-138157426809.61400,-8835465962.70805
168256408377.9430,-106946222633.64300,1411013878.87219
175590086855.5710,76551230263.42860,7530996327.72118
174476610235.0140,128650112386.08600,-808374796.88421
194583099484.7140,-78187576467.51430,-1831962160.25664
186555530827.6570,8728960915.64291,1197964330.26429
176446554420.0860,98571800827.51430,1335828382.99124
164942949031.0140,-6137848130.51431,-8835465962.70805
194301058366.5290,-189183853221.62900,1411013878.87219
171008066886.9290,10370415379.07140,7530996327.72118
144664857434.8140,77936627462.78570,-808374796.88421
157655405303.5140,164246883062.28600,-1831962160.25664
196948093453.8570,-164714542067.75700,1197964330.26429
173400791972.2000,-82784902889.40000,1335828382.99124
150830248764.4860,98908687216.91430,-8835465962.70805
151417531325.6290,128748490871.67100,1411013878.87219
166268265098.8290,-149720893204.42900,7530996327.72118
154134269186.5290,-89526586742.92860,-808374796.88421
127847419256.5000,198165847037.30000,-1831962160.25664
105714902447.5140,30473785350.98570,1197964330.26429
150037200543.7290,-144359282847.02900,1335828382.99124
168038869718.5290,-102307883247.32900,-8835465962.70805
158038548522.9860,-32800143988.58580,1411013878.87219
175714280231.2140,151089178336.68600,7530996327.72118
176787302581.2860,13832064085.91430,-808374796.88421
191045879657.4140,64965138267.58570,-1831962160.25664
208294723965.1430,51624085790.95720,1197964330.26429
209052206753.1710,-195863132605.97100,1335828382.99124
184321626116.0860,-18780600111.98570,-8835465962.70805
166786980311.2570,79193334377.24290,1411013878.87219
130366822330.1710,201739015753.92900,7530996327.72118
168272046695.3860,-150766744487.78600,-808374796.88421
155107187042.8860,-21838689751.68570,-1831962160.25664
151795394668.1570,-146817690779.65700,1197964330.26429
137665670996.1140,140859973707.58600,1335828382.99124
175084874741.5290,-101697866304.92900,-8835465962.70805
192416942792.0290,30380825273.37140,1411013878.87219
226227782063.2290,6969990316.57144,7530996327.72118
188263603887.3000,91176124538.20000,-808374796.88421
220086544855.8860,34506428788.81430,-1831962160.25664
222361361971.2140,19292216815.68570,1197964330.26429
208171402405.9430,-195395004933.74300,1335828382.99124
196258341103.9140,99889254112.78570,-8835465962.70805
190380334014.8290,48341153857.87140,1411013878.87219
157479341057.7290,-23611285634.82860,7530996327.72118
179622708121.9000,16425591189.40000,-808374796.88421
185936855038.0710,27510068983.02860,-1831962160.25664
174773648858.1860,-163427020770.98600,1197964330.26429
197359128345.3000,-29579161423.90000,1335828382.99124
213272815968.1710,127073807661.72900,-8835465962.70805
200084167939.9860,-39505123326.48570,1411013878.87219
236640605500.9710,55325806331.72860,7530996327.72118
215482648199.8290,91961464471.57140,-808374796.88421
180039669783.8000,-58913281960.00000,-1831962160.25664
157522720403.5140,109718970610.58600,1197964330.26429
139796466795.7570,-120122200982.35700,1335828382.99124
130933110317.2860,-38687335599.58570,-8835465962.70805
133815153926.4710,-130854754974.97100,1411013878.87219
141871422730.9860,26011213847.41430,7530996327.72118
185805580828.0710,59595036494.02860,-808374796.88421
212751392709.3570,-71450699621.25710,-1831962160.25664
250193942997.2570,73441629648.44290,1197964330.26429
243200971419.5430,84012401073.45710,1335828382.99124
227886335584.7570,52980122301.94290,-8835465962.70805
251304122147.0140,13754128819.78570,1411013878.87219
216014852991.0430,-97083017456.64280,7530996327.72118
180675656666.0570,-42477490187.45710,-808374796.88421
171954846795.2570,133270352228.64300,-1831962160.25664
168653997006.9710,-92043308453.07140,1197964330.26429
153366058511.2570,-73527060293.15710,1335828382.99124
156128285138.0000,63692503653.10000,-8835465962.70805
155144380251.2430,86807922197.55720,1411013878.87219
144862782343.6430,-132946516279.24300,7530996327.72118
180801451812.1000,-23267698946.30000,-808374796.88421
158650231033.8290,139687633782.77100,-1831962160.25664
152159065523.4000,-147519562322.70000,1197964330.26429
151563037075.4430,179846647421.85700,1335828382.99124
157229029214.2430,-92466785871.04280,-8835465962.70805
160627651090.9570,35886492784.84290,1411013878.87219
199779252919.7860,-192035185991.08600,7530996327.72118
164445325021.1710,32750372816.22860,-808374796.88421
174718009298.8430,147410208654.75700,-1831962160.25664
187190053954.6710,91510662047.82860,1197964330.26429
210695057149.9430,-126622867942.94300,1335828382.99124
224758468610.3290,-88087435323.42860,-8835465962.70805
201112476185.7710,82705980280.82860,1411013878.87219
168794508161.9290,3484581133.67145,7530996327.72118
189528959021.9860,106110619038.11400,-808374796.88421
176365141617.7000,-19758870636.00000,-1831962160.25664
159416651694.2290,-106941711858.62900,1197964330.26429
142166245192.8290,87047100034.57140,1335828382.99124
115312905422.0430,-70788593965.14290,-8835465962.70805
125095688527.4430,40083338474.85710,1411013878.87219
149491908979.3430,-97965665193.54290,7530996327.72118
160313546720.4570,-52647347055.85710,-808374796.88421
156309743418.5710,68776009300.92860,-1831962160.25664
164119860154.7290,59128622844.17140,1197964330.26429
165557466757.0710,139407342658.12900,1335828382.99124
160227220816.5570,-143729532472.85700,-8835465962.70805
149947566010.0570,69902278145.34290,1411013878.87219
152934489065.8860,-91344999063.68570,7530996327.72118
123254265579.0430,-52899787498.04290,-808374796.88421
145835694418.0290,7292474655.97141,-1831962160.25664
155081110494.6290,89075833895.07140,1197964330.26429
155632072707.2430,-58428827699.94290,1335828382.99124
174568492840.0710,-802623.47144,-8835465962.70805
193119530438.7710,91448226252.82860,1411013878.87219
166881145222.3000,-101434919731.80000,7530996327.72118
182411232564.5860,20498186446.21430,-808374796.88421
195421127503.4570,87564304761.44290,-1831962160.25664
183393877336.1860,-122905629461.78600,1197964330.26429
207278732708.4140,-1364876305.11432,1335828382.99124
195092173833.6710,70544780955.02860,-8835465962.70805
158391395473.5430,41985610047.15710,1411013878.87219
177708090359.6710,54932122736.42860,7530996327.72118
190970032395.0290,-73366525507.42860,-808374796.88421
171579543154.4710,-145499559410.47100,-1831962160.25664
175561086463.4860,20144025613.81420,1197964330.26429
146284789746.1000,152462660904.70000,1335828382.99124
160085570393.0290,-30182040288.22860,-8835465962.70805
174297642304.7140,53950166379.08570,1411013878.87219
196415400177.4000,-168709264103.00000,7530996327.72118
195812162117.3290,18396809298.77140,-808374796.88421
213719759761.0860,-88155272635.28570,-1831962160.25664
226486454077.8860,124042963108.21400,1197964330.26429
272578055842.7570,21946728387.54280,1335828382.99124
276174474513.7710,-20917760902.67140,-8835465962.70805
300248304030.5140,17366364870.88570,1411013878.87219
300709162465.1860,49638185963.31430,7530996327.72118
304213102237.7710,-64829200124.57140,-808374796.88421
288560222698.0430,5521071044.95709,-1831962160.25664
254481862696.0710,99273563532.72850,1197964330.26429
234726263274.7140,84326099363.68570,1335828382.99124
212819058761.4570,-67132501928.45720,-8835465962.70805
200335817551.7140,-121269668664.11400,1411013878.87219
161769779079.4710,50288373399.52860,7530996327.72118
139010996078.1430,-52977525557.74290,-808374796.88421
141906549116.3710,64792056158.42860,-1831962160.25664
168825447092.5430,-85032290169.44290,1197964330.26429
159895798591.4140,-154916962.31427,1335828382.99124
186173943792.3710,-20218515691.77140,-8835465962.70805
191863398532.7140,75635036188.08570,1411013878.87219
189116369632.2710,-39565756661.17140,7530996327.72118
205196054439.6430,64784432487.45720,-808374796.88421
205338002604.6860,41186785852.51430,-1831962160.25664
175507334832.2000,-110943380212.20000,1197964330.26429
187529948091.1570,84768727189.54280,1335828382.99124
190770334119.8860,-23821268863.98570,-8835465962.70805
170714454102.4710,-112030693789.07100,1411013878.87219
202086082549.6000,31622823234.20000,7530996327.72118
173685155878.6140,118978033249.58600,-808374796.88421
179447144347.1140,-73313516011.81430,-1831962160.25664
197147519334.7140,87017834415.18570,1197964330.26429
205472420943.7000,-131980232359.90000,1335828382.99124
203754798178.7140,3528186356.68570,-8835465962.70805
230574274259.6710,-47987889033.07140,1411013878.87219
222514734628.6000,69468482418.10000,7530996327.72118
260833467153.3710,19806362619.92860,-808374796.88421
254083401606.8140,39786559295.18570,-1831962160.25664
